src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
"Chisukuru nchigore chitariki 6 omotienyi omotang'ani, mwana onde tari oraserigwe ase engencho yogotaakana efisi. Manyia okobuna kwerichiko eri goetera 0800721490 BONO!",Schools reopen January 6 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ no learner to be sent away for fees. Report violators to 0800721490 NOW!,,eng_Latn,949,Education
Chisukuru nigo chikoigora chitariki 6 chiomotienyi omotangani 2025 ase etamu entang'ani 1 yomwaka bwechisemi.,"Schools reopen on January 6, 2025 for Term 1 of the academic year.",,eng_Latn,950,Education
"Chisukuru chigore etamu ya gatato chitariki 25 chiomotienyi 8, 2025.","Schools start third term August 25, 2025.",,eng_Latn,951,Education
Chisukuru nchibe nobochori bwoborai bwabana kera etamu buna ayaganeirie ase amasomo a'CBC.,Schools to hold mock elections every term ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ new CBC requirement.,,eng_Latn,952,Education
Renda amatemwa namachibu taibwa 2021.,Secure exam materials 2021.,,eng_Latn,955,Education
Nyora chibesa chiechibasari 2025.,Secure funding for bursaries 2025.,,eng_Latn,956,Education
Renda baria bakong'anyang'anya! Renda chisukuru chiria chikong'anyang'anya korwa ase bokong'u bonde bwonsi.,Secure nomads! Protect mobile schools from risks.,,eng_Latn,957,Education
Renda ebinto biesukuru tibisarigwa nechibesa tichibwa gose gosarigwa 2021.,Secure schools against theft and vandalism 2021.,,eng_Latn,958,Education
Renda chisukuru! Agacha chimabago chiamagena gotanda obokegago bonde bwonsi,Secure schools! Install fences to prevent banditry.,,eng_Latn,960,Education
Renda chisukuru! Beka ebinto biria bioborendi bikomoreka obokebago bonde bwonsi.,Secure schools! Install security measures against banditry,,eng_Latn,961,Education
Renda chisukuru! Eagariganie mapema gokonya omochando bwokwanyoka kweriroba chinsemo chirkwanyoka.,Secure schools! Prepare for landslides in high-risk areas.,,eng_Latn,962,Education
"Bwatia komanya buya buna esukuru egendererete ase chibesa nebinto biaye goikerania oboteneneri obuya na gptanga oboibi nechake etichirimo, bwaterana nabateneneri.",Security audit in all national schools starts Monday ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ cooperate with officers!,,eng_Latn,964,Education
Rigia ogokonywa! Kabe neribaga rigiya nomwarimu oo bwebirengererio kogokonya nyuma yeburaburu yokoandamana.,Seek help! Access counselors after protest disruptions.,,eng_Latn,965,Education
"Emeroberio ao ao yabekirwe ase okorifereria, kobwatia na kogokora ase okobwaterana nenamba enene yabana abaaki chikura.",Series follows group of student voters,,eng_Latn,967,Education
Bogoriua egetambokero giokoagacha mambia yao! Soa chikosi chiobosoni ime ya Kitui.,Sew your future! Join textile vocational courses in Kitui.,,eng_Latn,969,Education
Ngororia amachibu ase ogwata o ase on OMR sheets for KPSEA 2025.,Shade answers in circles on OMR sheets for KPSEA 2025.,,eng_Latn,970,Education
"ogoriua egetambokero giokoagacha mambia yao! Soa ase chnkwana nemesangererekano abwo ase abasae bagokwana igoro yemechando yebinyoro biabo, obogambi and gokora emeremo.",Shape your future! Engage in youth civic forums.,,eng_Latn,971,Education
Sigalagala National Polytechnic yaigoire amasomo igoro yechisemi pandia.,Sigalagala National Polytechnic opens AI training lab.,,eng_Latn,973,Education
Ogoitaba gwokoirana emeremo kwa abarimu bechiyunifasiti.,Signing of Return-to-Work Formula for universities.,,eng_Latn,974,Education
"Egekwegia buna ense ekorigia, kobanga na gotumia chibesa.",Simulates real-life county fiscal choices,,eng_Latn,975,Education
"Chigosori ngotumeka chire kworokia, gokwanerana na gosomia buna chibesa chibwenerete gotumeka ase oboikeranu na maiso marore.",Skits explore budget accountability,,eng_Latn,976,Education
Toma amangana ase obwenge na rangeria ogokonywa ase emenwa etato.,SMS and call support in 3 languages,,eng_Latn,977,Education
Chingero chitomire goetera Instagram,Songs submitted via Instagram,,eng_Latn,979,Education
Kwana! Manyia abarimu ingana rinde rionsi rirarete omochndo gose aka esimi 116.,Speak up! Report abuse to teachers or call 116.,,eng_Latn,981,Education
"Ebirasi biogosomera bia abana baria nokogania kwabeene mbiagesegete goika 500, Ãtoma ogosaba gwokong'anya nyuma yechitariki 20 chiomotienyi 12!",Special needs classrooms increased to 500 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ apply for transfer before Dec 20!,,eng_Latn,982,Education
"Abana baria baganetie ogokonywa kwa beene nkonyora bare ebinto bikobakonya gosoma bosa, nyora ebiao korwa eofisi yekaonti!",Special needs learners get free assistive devices ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ collect from county office!,,eng_Latn,983,Education
"Abana baria baganetie ogokonywa kwa beene : Toma ogasaba kwao onyore chibesa chiao chiomwaka 50,000 nyuma yechitariki 15 omotienyi 12.","Special needs learners: Apply for Ksh 50,000 annual grant before December 15.",,eng_Latn,984,Education
Chaka ebiasara biao! Soa ekorechi yobobundi nechisemi chiokwegendereria (TVET) ase ekosi yochusi.,Start your business! Join TVET entrepreneurship courses.,,eng_Latn,988,Education
Kabe maiso! Tiga goetera chinchera chitabwati usalama gochia esukuru ase chingongo chiria chichoire nobokebago.,Stay alert! Avoid unsafe routes to school in banditry zones.,,eng_Latn,990,Education
"Kabe maiso Chisukuru, Bwatia komanya bun abana babaise koibwa korwa esukuru.","Stay alert! Schools, monitor for abduction risks.",,eng_Latn,991,Education
Renda kegima! Kabe are nabanto otamanyeti na karwe amangana gochia ararete bokongu bonde bwonsi gochia ase abarimu.,Stay cautious! Avoid strangers and report risks to teachers.,,eng_Latn,992,Education
Kabe omoterere! Tumia chinyomba chiobosafi chiesukuru gotanga endwari yogosaa.,Stay clean! Use school sanitation facilities to prevent cholera.,,eng_Latn,993,Education
Kabe na afia engiya! Rora ng'a chisukuru nchibwate amache amaya nechinyomba chiobochenu.,Stay healthy! Ensure schools have clean water and sanitation.,,eng_Latn,994,Education
Bera esukuru! Kabe are korwa ase baria bakoreta eburaburu ase esukuru ase okwerenda.,Stay in school! Avoid protest zones for safety.,,eng_Latn,995,Education
Ragera buya! Soa chisukuru chibwate omoroberio bwokorageria.,Stay nourished! Enroll in schools with feeding programs.,,eng_Latn,996,Education
Erende chingaki chieburaburu ase esukuru. Kabe are korwa aria ase chiburaburu chigoansera esukuru.,Stay safe during protests! Avoid demonstration zones near schools.,,eng_Latn,997,Education
Kabe otari namochando ase eintaneti! Somia abana bande gwetanga kogosereria ase eintaneti.,Stay safe online! Teach students to avoid cyber threats.,,eng_Latn,998,Education
Erende! Bwatia emeroberio yokwebacha korwa amache achafuirwe nechikemiko gose amasigira achfuirwe nechikemiko.,Stay safe! Follow evacuation plans during chemical spills.,,eng_Latn,999,Education
Menya buya! Manyia igoro yomonto omogeni ase omwarimu gose omosikari.,Stay safe! Report strangers near schools to teachers or police.,,eng_Latn,1001,Education
"Menya buya! Chisukuru, somia abana igoro yomochando bwokoibwa kwa abana.","Stay safe! Schools, teach students about trafficking risks.",,eng_Latn,1002,Education
"Menya buya, abana! Kabe are korwa ase eburaburu ere ange nechisukuru.","Stay safe, students! Avoid protest areas near schools.",,eng_Latn,1003,Education
Kabe maiso! Bwatia emeroberio yesukuru ekero mwakureirwe.,Stay vigilant! Follow school safety protocols during terror alerts.,,eng_Latn,1004,Education
Tanga ogokorera bobe abande (GBV)! Manyia ogokorera bobe abande ase esukuru goetera 116.,Stop GBV! Report gender-based violence in schools to 116.,,eng_Latn,1006,Education
Tenenia ogokorera bobe abande (GBV)! Manyia ogokorera bobe abande ase esukuru ase abateteneri gose rangeria 116.,Stop GBV! Report school violence to authorities or call 116.,,eng_Latn,1007,Education
Abana baria banyorete egeredi gia C- na inse ase amatemwa omwaka 2023 esekenderi (KCSE) nabo barasomere chikoso chiesatificate ase ase obobwenia ao ao. Chikosi echi nigo chikorwegwa ase chikorechi Chiobonyagitari...,Students who scored C- and below in their 2023 Kenya Certificate of Secondary Education (KCSE) exam can pursue diploma and certificate courses in the medical field. The courses are offered at Kenya Me...,,eng_Latn,1012,Education
Ababana baria banyorete egeredi gia D+ na D (bosa) ase amatemwa abo eskenderi (KCSE) mbare neribaga riogosoa chikosi ao ao chiogwancha kwabo omwaka 2024. Chikosi echi nigo chikorwegwa ase chikorechi chinke ao ao...,Students who scored D+ and D (plain) in Kenya Certificate of Secondary Education (KCSE) will be eligible to pursue a certificate course of their choice in 2024. The certificates are offered in various...,,eng_Latn,1013,Education
Soma korwa inka! Nyora amasomo goetra eintaneti ase abana baria ba risabu.,Study from home! Access online education platforms for rural students.,,eng_Latn,1014,Education
Toma buna ogokora emeremo yao buna ogosomia buya gochia (TPAD)nyuma yechitariki 30 chiomotienyi 6 tonyoria emeroberio.,Submit TPAD by June 30 to avoid delays.,,eng_Latn,1015,Education
Toma buna ogokora emeremo yao buna ogosomia buya (TPAD) nyuma yechitariki 30 chiomotienyi 6 gotanyorwa.,Submit TPAD data by June 30 to avoid delays.,,eng_Latn,1016,Education
Toma buna ogokora emeremo yao buna ogosomia buya (TPAD) nyuma yechitariki 30 chiomotienyi 6 gotanyoria ogochererigwa gwokobanga emeroberio yemesara.,Submit TPAD data by June 30 to avoid payroll delays.,,eng_Latn,1017,Education
"Okoumerana okonene igoro yogotumia egasi, esora gose esitima korosia endagera.",Summit on Institutional Clean Cooking.,,eng_Latn,1018,Education
Kinya emeroberio yechisemi chiabanto abanene omwaka 2025.,Support adult literacy programs 2025.,,eng_Latn,1019,Education
Segeta emeroberio yabana baria bakorete korwa esukuru omwaka 2025.,Support alumni networks 2025.,,eng_Latn,1020,Education
Segeta amasomo goetera eintaneti omwaka 2024.,Support distance learning 2024.,,eng_Latn,1021,Education
"Sira chisemi! Ebinyoro, konya korwa esukuru fisi.","Support education! Communities, fund school fees.",,eng_Latn,1023,Education
Sira chisemi! Akana esukuru fisi erio amasomo agenderere.,Support education! Pay school fees to keep learning alive.,,eng_Latn,1024,Education
Sire emeroberio yamasomo gioetera eintaneti omwaka 2021.,Support e-learning platforms 2021.,,eng_Latn,1025,Education
Sira chisemi chiabana abanyaroka barisabu omwaka 2022.,Support girls' education in rural areas 2022.,,eng_Latn,1026,Education
Sira amasomo! Karwe endagera gokonya chisukuru chiria chire ase chingongo chinyomo.,Support learning! Provide meals in drought-affected schools.,,eng_Latn,1028,Education
Sira amasomo eintaneti! Karwe ebinto bigokonya abana emeoko.,Support learning! Provide visual aids for blind students.,,eng_Latn,1029,Education
Sira chingongo chiria chitigarete magega omwaka 2022.,Support marginalized communities 2022.,,eng_Latn,1030,Education
Sira chisemi chiabana baria bakong'anyang'anya omwaka 2022.,Support nomadic education 2022.,,eng_Latn,1031,Education
Sira amasomo yabana baria bakonganyanganya omwaka 2023.,Support nomadic learners 2023.,,eng_Latn,1032,Education
Sira baria bakong'anyang'anya! Karwe chibesa ase abatugi bokong'anyang'anya .,Support nomads! Fund mobile schools for pastoralists.,,eng_Latn,1033,Education
Sira abakong'anyang'anya! Karwe chibesa ase emeroberio yechisukuru chia abakong'anyang'anya.,Support nomads! Fund programs for nomadic schools.,,eng_Latn,1034,Education
Konya chintakana! Toma ogosaba kwogokonywa chibesa chiogosomera eskaonti yao.,Support orphans! Apply for education scholarships in your county.,,eng_Latn,1035,Education
Sira baria batamire chisegi korwa sobo! Karwe ebinto biogosomera ase abana ba baria batamire chisegi korwa sobo.,Support refugees! Provide learning materials for refugee students.,,eng_Latn,1037,Education
Sira emeroberio yokobeka esitima omwaka 2023.,Support rural electrification 2023.,,eng_Latn,1039,Education
Sira emeroberio yechisemi chia abana baria bare nokogania kwabeene omwaka 2024.,Support special needs education 2024.,,eng_Latn,1043,Education
Sira abana! Konya chisukuru chiria chigonya bari bare nemechando yebirengererio.,Support students! Fund school mental health services.,,eng_Latn,1044,Education
Sira abana! Karue obosemia ekero eburaburu yabeire,Support students! Provide counseling after protests.,,eng_Latn,1045,Education
Sira ogokinigwa ebirogo omwaka 2020.,Support teacher promotions 2020.,,eng_Latn,1047,Education
Sira ebiombe biabarimu omwaka 2022.,Support teacher unions 2022.,,eng_Latn,1048,Education
Sira emeroberio yebiombe biobuya ase abarimu omwaka 2021.,Support teacher welfare programs 2021.,,eng_Latn,1049,Education
Sira abarimu! Karwe ebinto bigokonya gosomia nemeroberio yogosomia.,Support teachers! Provide teaching aids and lesson plans.,,eng_Latn,1050,Education
Sira abarimu! Egeria abasemia sase abana ba baria batamire chisegi korwa chinse chiabo.,Support teachers! Train educators for refugee students.,,eng_Latn,1051,Education
Sira omwana oo! Akana esukuru fisi otari konyorwa esukuru tebaise gosiekwa.,Support your child! Pay fees on time to avoid school closures.,,eng_Latn,1052,Education
"Kwana otari kobisa! Chisukuru, segeta okomnyigwa igoro yobuya bwenkoro yomorembe.","Talk openly! Schools, promote mental health awareness.",,eng_Latn,1053,Education
Ekerenga kiamangana abeene agotomwa gochia okoumerana chikaonti.,Targeted messages sent before county forums,,eng_Latn,1054,Education
Somia igoro yobochenu! Sermia abana buna baratange endwari yogosaa .,Teach hygiene! Educate students on cholera prevention.,,eng_Latn,1055,Education
Somia igoro yokwerenda! Bwatania amasomo yokwerenda ase omoroberio bwogosomia.,Teach safety! Include abduction prevention in curricula.,,eng_Latn,1056,Education
Somia igoro yokwerenda! Bwatania amasomo yokoibwa kwa abana ase omoroberio bwogosomia.,Teach safety! Include trafficking prevention in school curricula.,,eng_Latn,1057,Education
Abarimu ngotoma bare emeroberoberio yabo buna bagosomia ase amasomo CBC omwaka 2023.,Teachers submit lesson plans for CBC 2023.,,eng_Latn,1079,Education
Abarimu kabe maiso! Mongera chingencho chiobokebago ang'e nesukuru.,"Teachers, stay alert! Monitor banditry risks near schools.",,eng_Latn,1080,Education
Abarimu: Karwe eripoti igoro gosoananwa gesiasa goetera esimi 0800721524.,Teachers: Report any political interference in schools to 0800721524.,,eng_Latn,1081,Education
Abarimu: Toma enamba yabana besekenderi ba fomu 3 na 4 batararikwa gochia gokora amatemwa gochia ekeombe keria ekene getenenerete goaka chikura IEBC nyuma ya eriatano!,Teachers: Submit list of unregistered Form 3 & 4 students to IEBC by Friday!,,eng_Latn,1082,Education
"Abarimu: Egeria abana 50 kera oyomo goro yoboronge bwogoaka chikura, ogochika!",Teachers: Train 50 students each on voter rights before November ends ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ directive!,,eng_Latn,1084,Education
Somia ebinyoro! Somia engenho yogotanga obokebago esukuru.,Train communities! Teach banditry prevention near schools.,,eng_Latn,1120,Education
Somia igoro yokorenda abana 2023.,Train on child protection 2023.,,eng_Latn,1121,Education
Train on climate education 2023.,Train on climate education 2023.,,eng_Latn,1122,Education
Somia igoro yogokwanerana gokora eminana 2021.,Train on conflict resolution 2021.,,eng_Latn,1123,Education
Somia igoro yokorigereria na komanya buya amang'ana 2024.,Train on data analysis 2024.,,eng_Latn,1124,Education
Somia igoro yokorenda amang'ana 2023.,Train on data management 2023.,,eng_Latn,1125,Education
Somia buna emechndo yemebasekano eranyare gokeigwa chisukuru omwaka 2020.,Train on disaster preparedness in schools 2020.,,eng_Latn,1126,Education
Somia buna ebwenerete kominchoria korwa emechando omwaka 2021.,Train on emergency response 2021.,,eng_Latn,1127,Education
Somia igoro yokonyora na gotumia chibesa buya omwaka 2020.,Train on financial literacy 2020.,,eng_Latn,1128,Education
Somia igoro yoborai omwaka 2023.,Train on leadership 2023.,,eng_Latn,1131,Education
Somia igoro yogotumia eintaneti buya omwaka 2021.,Train on online safety 2021.,,eng_Latn,1133,Education
Somia abarimu bamino! Manaya na gokwanera bwango mechando ende yonsi yabana gotanga chiburaburu esukuru.,Train staff! Address student unrest proactively.,,eng_Latn,1135,Education
Somia abarimu bamino! Arigania chisukuru korora na komanya bwango na kwerenda korwa okwanyoka kweriroba.,Train staff! Prepare schools for landslide risks.,,eng_Latn,1136,Education
Somia abarimu! Somia buna ogwateka kwemerero koratangwe chisukuru.,Train staff! Teach fire safety protocols in schools.,,eng_Latn,1137,Education
Somia abana! Somia chinhera chiogotanga endwari yogosaa chisukuru.,Train students! Teach cholera prevention in schools.,,eng_Latn,1140,Education
Somia abana! Somia igoro yogotanga gokorera bobe abande esukuru.,Train students! Teach GBV prevention in schools.,,eng_Latn,1141,Education
Somia abana! Somia buna oratange oboibi bwa abana chisukuru.,Train students! Teach trafficking prevention in schools.,,eng_Latn,1142,Education
Somia abarimu! Kwanera igoro yogokorer abande bobe ase engencho yeki bare chisukuru.,Train teachers! Address gender-based violence in schools.,,eng_Latn,1143,Education
Somia abarimu! Somia buna oboibi bwaban boratangwe.,Train teachers! Educate on trafficking prevention.,,eng_Latn,1144,Education
Somia abarimu! Rora ng'a abana mbamanyete chinchera chiokominchoreria ekero kiemogoko emene chisukuru.,Train teachers! Ensure flood safety protocols in schools.,,eng_Latn,1145,Education
Somia abarimu! Eariganie igoro yokwoanyoka kweriroba chisukuru.,Train teachers! Prepare for landslide safety in schools.,,eng_Latn,1146,Education
Somia abarimu! Sira amasomo egedichitari ase abana bonsi.,Train teachers! Support digital learning for all students.,,eng_Latn,1148,Education
Somia abarimu! Sira amasomo a bionsi ase abana bare noboremaru ao ao.,Train teachers! Support inclusive education for disabled students.,,eng_Latn,1149,Education
Somia abarimu! Somia buna oranyare gotanga endwari yogosaa esukuru.,Train teachers! Teach cholera prevention in schools.,,eng_Latn,1150,Education
Somia abarimu! Somia igoro yokwerenda ekero giechiburaburru esukuru.,Train teachers! Teach protest safety protocols.,,eng_Latn,1151,Education
Renda kore ese orgendo! Etera chinchera chingiya arria ase chngongo chire neminano.,Travel safely! Use designated safe routes to school in conflict zones.,,eng_Latn,1152,Education
Tumia amangana echigosori nechinkwana erio kworokereria igoro yamangana echibesa ase abana abake.,Treasury gamifies budget learning for young audiences.,,eng_Latn,1153,Education
Ekegancha ekenene giechibesa giansire ebikoreri bieintaneti komongera buna chibesa chigokora emeremo.,Treasury introduces online tools for public finance monitoring.,,eng_Latn,1154,Education
Beka eredio gose Etibi - EduTV chinsa 4 chia mambia ase amasomo CBC.,Tune in EduTV 8ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“10 AM for CBC lessons.,,eng_Latn,1185,Education
Beka eredio gose Etibi - Kenya Education Cloud ase abana bageredi 8 gotegerera amasomo CBC.,Tune in to Kenya Education Cloud for Grade 4ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“8 CBC lessons.,,eng_Latn,1188,Education
"Chibesa chiobomo bwechinse kia'bana getenerete emebasekano (UNICEF) nkiariganetie eserikari ya Kenya ase omoroberio bwiokoigora chisukuru miongoka, gosorora abaibori na bonsi baria bakobwaterana ase chisemi gosira okoirana kwa abana bageredi 4, kerasi 8, na abesekenderi fomu 4.","UNICEF welcomed the Kenyan GovernmentÃ‚â€™s phased reopening strategy, urging parents and educational stakeholders to support reentry of Grades 4, Class?8, and Form?4 students.",,eng_Latn,1207,Education
Chiyunifasiti nkobwaterana chire korwa ebinto biogosomera goetra eintnaeti ase abana bonsi besukuru.,Universities collaborate to provide virtual library resources universally accessible to all enrolled students.,,eng_Latn,1209,Education
Chiyunifasity chiasegirwe korosia na gotumia ebinto biogosomera bigoikerwa na gosomwa bosa batari goakane kende (OER) kogarei goikera ebinto biogosomeria na gosoma.,Universities encouraged to develop and utilize Open Educational Resources (OER) for wider access to learning materials.,,eng_Latn,1210,Education
Chiyunifasity chiasegirwe korosia na gotumia ebinto biogosomera bigoikerwa na gosomwa bosa batari goakane kende (OER) kogarei na goikera gosomia na gosoma.,Universities encouraged to develop and utilize Open Educational Resources (OER) for wider access to learning materials.,,eng_Latn,1211,Education
Chiyunifasiti chiasoroirwe korwa amasomo igoro yechitekinorochi chiabono aerio koarigania abana kwebeka ang'e ase echiro yemeremo abwo motwe.,Universities urged to offer training on emerging technologies to prepare students for future job markets.,,eng_Latn,1212,Education
Ogoonchoreria ase omoroberio bwogosomia korengana natekinorochi ya bono omwaka 2021.,Update curriculum for emerging tech 2021.,,eng_Latn,1215,Education
Onhoreria amachiko amatemwa omwaka 2021.,Update exam policies 2021.,,eng_Latn,1216,Education
Onchoreria emeroberio yobochenu omwaka 2021.,Update health protocols 2021.,,eng_Latn,1217,Education
Onchoreria emeroberio yoborendi omwaka 2022.,Update safety standards 2022.,,eng_Latn,1218,Education
Gesa chiroboti chiesukuru gedichitari omwaka 2023.,Update school records digitally 2023.,,eng_Latn,1219,Education
Agacha kebiyia! Beka emerangwa nechitirisa chiogotamera ekero omorero bwatekire esukuru.,Upgrade dorms! Install fire exits in schools.,,eng_Latn,1220,Education
Rosia ebirasi nebinto biogosomera ase okorwa chisemi ase bonsi omwaka 2024.,Upgrade facilities for inclusive education 2024.,,eng_Latn,1221,Education
Agacha amaagacho amayia! Beka amache amarabu esukuru.,Upgrade facilities! Install clean water systems in schools.,,eng_Latn,1222,Education
Agacha chinyomba chiobosayansi xchinyia ase chisukuru chisekenderi omwaka 2024.,Upgrade labs in secondary schools 2024.,,eng_Latn,1224,Education
Gesa abarimu emesaara omwaka 2020.,Upgrade teacher salaries 2020.,,eng_Latn,1226,Education
Yatumegete Mandera ekero giokomanyia abanto igoro yoboronge bwabo.,Used in Mandera civic awareness events,,eng_Latn,1229,Education
Chancha abana gotanga orwaye omwaka 2020.,Vaccinate students against measles 2020.,,eng_Latn,1230,Education
"Chancha abana bao nyuma yechitariki 6 omotienyi omotangani chisukuru gachikoigora, Echancho eye neyarasima!",Vaccinate your child before Jan 6 reopening ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ polio & measles jab mandatory!,,eng_Latn,1231,Education
"Ekadi yogochanchwa nerasima ase egeita giesukuru kogosoa chitariki 6 chimotienyi omotang'ani, onye tochanchiri goasoa tikoiyo!","Vaccination cards mandatory at school gate Jan 6 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ no jab, no entry!",,eng_Latn,1232,Education
Ogochanchwa nerasima ase abana bonsi bechisukuru chiokarara ime nyuma chisukuru chitaraigorwa.,Vaccination mandatory for all boarding students before reopening.,,eng_Latn,1233,Education
Mwaariganiigwe abakimbisi! Anchera abana babakimbisi gosoa chisukuru.,Welcome refugees! Enroll refugee children in local schools.,,eng_Latn,1241,Education
Kora emeremo kogosoma! Batania ogosoma aaria Ekorechi ya Kiambu Industrial Park yobobundi Nochusi .,Work and learn! Join vocational training at Kiambu Industrial Park.,,eng_Latn,1242,Education
"Kora emeremo amo! Ebinyoro, rora nga okorika kwa abana gosoa chisukuru tikori namochando.","Work together! Communities, ensure safe school environments.",,eng_Latn,1243,Education
Tori aye bweka! Rora omosebwa bwabana esukuru agokonye ebirengererio,YouÃ¢â‚¬TMre not alone! Visit school counselors for support.,,eng_Latn,1246,Education
Ekura yao neyengencho! Soma igoro yemeroberio yobochori bweesukuru.,Your vote counts! Learn about elections in school programs.,,eng_Latn,1247,Education
chenda yaasae yabasegetire koreta chisemi chiabo korengana nokagania kwebinyoro biabo.,Youth Agenda challenges youth to create civic tech solutions.,,eng_Latn,1248,Education
Korika abasae buna abaaki chikura: Tarera esukuru yao ase okwerika konyora ekebande.,Youth voter registration drive: Visit your school for free ID processing.,,eng_Latn,1261,Education
"Chinsemo chiokoragera; 1. chiikeranie obochenu bwe'chindagera, amo n'ebibekerero, amo n'echinsemo chiokooneria. 2. Beka amache aisaine ase chibeseni chiogwesaba, chiranyare goikerwa na kera omonto, ase ebisieri bioosoa, na gosoka.","Restaurants must; 1.ensure quality & safety of food, rinse &sanitize food contact surfaces, disinfect surfaces, floors & counters. 2.Install adequate portable running water & accessible washing basins for hand washing purposes, at the entrance & exit points.",,eng_Latn,1263,Health
"Nigo tokobasemia abamenyi ense kobeka ebikoneri kekero bagosoa ase chimatatu, omonto nigo agosemigwa kobeka egekoneri/emaski. Oboroisia bw'ebinto biogwetanga bwachakire.",We are advising members of the public to put on masks when getting into a matatu one is advised to put on a mask. Local production of masks and PPEs has began,,eng_Latn,1264,Health
"Ebi nabio ebitambokero ebitangani b i'okorenda enyomba yao korwa ase Covid 19; 1.Esibie amaboko ao ase n’amache y’egetacho, n’esabuni. 2.Tuba omonu ne’chimioro kogotumia ekegokoro kiao gose egetambaa ekero ogokorora gose goasimora. 3.Toba ang’e na omonto o nde bwensi obwate rikuba.","This are the first steps to keeping your family safe from Covid 19; 1.Wash your hands regularly with soap & running water 2. Cover your mouth and nose with a flexed elbow or tissue, when coughing or sneezing. 3.Avoid close contact with anyone who has cold or flu-like symptoms",,eng_Latn,1265,Health
"Amarwa n’esigara nigo bikomenta obokong’u bw’okonyora riberera riamanyinga. Ekero ore inka, keia konywa amaru gose konywa esigara.",Alcohol and Smoking will increase the risks of having high blood pressure. While you STAY AT HOME reduce alcohol intake and smoking.,,eng_Latn,1266,Health
Etange n’ebinyinyi bia Corona. Gosibia amaboko nenchera ya bene yogotanga ogoetia kwebinyinyi. 1.Esibi amaboko 2.Eyake esabuni 3.Sugua kera ensemo yokoboko ase chisekunde 20-30 4.Sibi amaboko ase amache egetacho 5.Etinyi n’egetambaa ekerabu,Be safe from coronavirus.Washing your hands is the most important way to stop transmission. 1.Wet hands 2.Apply enough soap 3.Scrub all surfaces of the hands for 20-30 seconds. 4.Rinse thoroughly with running water 5.Dry hands with a clean cloth or single-use towel,,eng_Latn,1267,Health
"Enchera yokomenta ogwetanga korwa Covid 19 1.Kanywe amache amange - chilita 3-4 kera rituko 2.Kari chindagera buna amapera, chinyeni chiekegusii, egetunguo saumu, n.k 3.Tarataria omobere 4.Okoiranerera 5.Chitoro chiisaine","How to boost your immune system against the COVID-19; 1. Stay hydrated - drink 3-4 litres of water daily. 2. Take antioxidant-rich diet - amla, guava, green leafy veggies, spinach, garlic, green tea, peppers, turmeric 3. Exercise 4. Meditation 5. Quality sleep",,eng_Latn,1268,Health
"Goika bwerike erio konyora esindani ya Covid 19. Nabo okwerika ase enyagitari ere ang’e nasore, gose ase etuvuti ya MOH_Kenya (http://health.go.ke). Ekio oganetie nekebande kiao. Konya abakoro kwerika.",You have to be registered to get the COVID-19 vaccine. You can do this at the nearest health facility or be registering on the MOH_Kenya website (http://health.go.ke). All you need is your ID card. Kindly assist your elderly relatives to get registered,,eng_Latn,1269,Health
"Omowaziri o Afya, Mutahi Kagwe otebire richiko riogotasoka isiko ndietigwe onye ebinyinyi bia Coronavirus bikomentekana, obasabire abakenya gokeania okoumerana na abande.","Health CS Mutahi Kagwe says total lockdown on the table if coronavirus cases escalate, urges Kenyans to limit social interactions.",,eng_Latn,1270,Health
Ewizara yoborwaria yatebire ebinyinyi bia Covid 19 koru India biatokire Kisumu,"Covid-19 variant from India detected in Kenya, MoH says the case was reported in Kisumu.",,eng_Latn,1271,Health
"Enamba enke ya abanto mbakageire konyora oborwaire bwa Covid 19 magega yokonyora esindani yogwetanga. Eye nigo ekorokwa okoambokerigwa kwobobui, nonya abanto aba bagotwara ebimanyererio ebike kobua bari bataranyora esindani.","A small number of vaccinated people may get infected with COVID-19 after vaccination; this is called a breakthrough infection, but they are likely to have milder symptoms than if they were not vaccinated.",,eng_Latn,1272,Health
"Chisindani chia Covid 19 chionsi nechingiya ase okobetwa abanto abanene, abang’ina/abakungu bakogonkia kobwatekana namorokererio arure na WHO. Nabo chikoegwa abakungu bare morito, koreng’ana nogoetia k w’omonyagitari.","All COVID-19 vaccines are safe for use by adults, breastfeeding mothers and as per current WHO guidelines, can also be used by pregnant women upon recommendation by a qualified physician.",,eng_Latn,1273,Health
"Kobetwa chisindani cao ao teancheiri. Ekero kwanyorire esindani, nabo okonyora esatibigeti yao ya COVI-19 korwa ase omtandao o MOH https://portal.health.go.ke",Taking different types of vaccines is not recommended. After being fully vaccinated you will obtain your COVID-19 certificate from the MOH website https://portal.health.go.ke.,,eng_Latn,1274,Health
