url,title,text,language
https://www.education.go.ke/speeches-0,Speeches | Ministry of Education - Kenya,"Accessibility Tools SPEECH BY THE CABINET SECRETARY MINISTRY OF EDUCATION JULIUS MIGOS OGAMBA, E.B.S DURING THE 96TH KENYA MUSIC FESTIVAL GALA PERFORMANCE AT MOI GIRLS -ELDORET ON 13TH AUGUST 2024 SPEECH BY EDUCATION CABINET SECRETARY HON. DR. EZEKIEL MACHOGU, EGH, DURING THE FLAG-OFF OF THE 2024 ELIMU SHOLARSHIPS ON 19TH JANUARY, 2024 AT THE BOMAS OF KENYA PRESS STATEMENT ON THE RELEASE OF THE 2023 KCPE EXAMINATION RESULTS BY HON EZEKIEL MACHOGU, CBS, CABINET SECRETARY, MINISTRY OF EDUCATION, ON NOVEMBER 23, 2023 AT KNEC OFFICES, IN SOUTH C, NAIROBI SPEECH BY THE CABINET SECRETARY, MINISTRY OF EDUCATION, HON. EZEKIEL MACHOGU, CBS, DURING THE CLOSING OF THE UNIVERSITY LEADERSHIP TRAINING WORKSHOP AT SAROVA WHITESANDS HOTEL, MOMBASA, 14TH 0CTOBER, 2023 OPENING REMARKS BY MINISTER FOR EDUCATION DR. J.G. KIANO, EGH, PHD, DURING THE SECOND CONFERENCE ON TEACHER EDUCATION IN 6TH MAY, 1968 SPEECH BY THE CABINET SECRETARY FOR EDUCATION HON. EZEKIEL MACHOGU, CBS, DURING THE STAKEHOLDERS  ENGAGEMENT ON NEW GRADING SYSTEM FOR KCSE EXAMINATION AND LAUNCH OF 2023 NATIONAL EXAMINATIONS AND ASSESSMENTS SEASON AT NEW MITIHANI HOUSE, SOUTH C ON MONDAY, 25TH SEPTEMBER 2023 REMARKS BY CABINET SECRETARY, HON. EZEKIEL MACHOGU, CABINET SECRETARY FOR EDUCATION ON THE STATUS OF THE IMPLEMENTATION OF THE RECOMMENDATIONS OF THE PRESIDENTIAL WORKING PARTY ON EDUCATION REFORMS SPEECH BY HON. EZEKIEL MACHOGU, CBS, CABINET SECRETARY, MINISTRY OF EDUCATION, DURING THE RELEASE OF THE 2023/2024 UNIVERSITIES AND COLLEGES STUDENT PLACEMENT RESULTS AND LAUNCH OF APPLICATION PORTAL FOR LOANS AND SCHOLARSHIPS AT THE KENYA SCHOOL OF GOVERNMENT, KABETE, ON JULY 31, 2023 SPEECH BY THE PRINCIPAL SECRETARY, STATE DEPARTMENT FOR BASIC EDUCATION, DR BELIO KIPSANG, CBS, DURING THE CLOSING CEREMONY OF THE 4TH AFRICAN CURRICULUM ASSOCIATION CONFERENCE ON 26TH JULY, 2023 AT THE KENYA INSTITUTE OF CURRICULUM DEVELOPMENT, NAIROBI SPEECH BY THE CABINET SECRETARY OF THE MINISTRY OF EDUCATION, HONOURABLE EZEKIEL MACHOGU, CBS, DURING THE OPENING OF THE 46 TH ANNUAL NATIONAL KENYA SECONDARY SCHOOL HEADS ASSOCIATION CONFERENCE HELD ON 28 TH JUNE 2023, AT SHEIKH ZAYED HALL, MOMBASA",en
https://www.education.go.ke/node/762,ENGAGEMENT WITH STUDENTS AND OTHER STAKEHOLDERS ON THE NEW FUNDING MODEL FOR HIGHER EDUCATION | Ministry of Education - Kenya,Accessibility Tools ENGAGEMENT WITH STUDENTS AND OTHER STAKEHOLDERS ON THE NEW FUNDING MODEL FOR HIGHER EDUCATION,en
https://www.education.go.ke/tenders-0,Tenders | Ministry of Education - Kenya,"Accessibility Tools RESPONSES TO CLARIFICATIONS ON TENDERS FOR CONSULTANCY SERVICE FOR DESIGN & SUPERVISION OF SOLAR PV SYSTEM INSTALLATION IN TARGETED PUBLIC SCHOOLS IN KENYA AND FRAMEWORK CONTRACT FOR SUPPLY, DELIVERY AND INSTALLATION OF SOLAR PV SYSTEM IN TARGETED SCHOOLS ACROSS THE COUNTRY IN KENYA LINK FOR VIRTUAL PRE-BID CONFERENCE FOR CONSULTANCY AND FRAMEWORK CONTRACT FOR SOLARIZATION CLARIFICATIONS AND ANSWERS ON BIDDER S QUERIES DURING THE VIRTUE PRE-BID MEETING HELD ON 26 th MARCH 2026 FOR SCHOOL INFRASTRUCTURE IMPROVEMENT IN NYAMIRA COUNTY. CONSULTANCY SERVICE FOR DESIGN & SUPERVISION OF SOLAR PV SYSTEM INSTALLATION IN TARGETED PUBLIC SCHOOLS IN KENYA (MOE/QCBS/01/2025-2026) AND FRAMEWORK CONTRACT FOR SUPPLY, DELIVERY AND INSTALLATION OF SOLAR PV SYSTEM IN TARGETED SCHOOLS ACROSS THE COUNTRY IN KENYA (MOE/NCB/02/2025-2026) SUPPLY AND DELIVERY OF LAPTOPS FOR DATA MANAGEMENT TOWARDS KEMIS UNDER KENYA PRIMARY EDUCATION EQUITY IN LEARNING (KPEEL) PROGRAM. CONSULTANCY SERVICE FOR DESIGN & SUPERVISION OF SOLAR PV SYSTEM INSTALLATION IN TARGETED PUBLIC SCHOOLS IN KENYA FRAMEWORK CONTRACT FOR SUPPLY, DELIVERY AND INSTALLATION OF SOLAR PV SYSTEM IN TARGETED SCHOOLS ACROSS THE COUNTRY IN KENYA Virtual Meeting link for tender for SCHOOL INFRASTRUCTURE IMPROVEMENT (CONSTRUCTION AND REHABILITATION OF FACILITIES IN TARGETED SCHOOLS IN NYAMIRA COUNTY - LOT 20) SCHOOL INFRASTRUCTURE IMPROVEMENT (CONSTRUCTION AND REHABILITATION OF FACILITIES IN TARGETED SCHOOLS IN NYAMIRA COUNTY - LOT 20) SCHOOL INFRASTRUCTURE IMPROVEMENT (CONSTRUCTION AND REHABILITATIONOFFACILITIESIN TARGETED SCHOOLS IN NYAMIRA COUNTY - LOT 5) SCHOOL INFRASTRUCTURE IMPROVEMENT (CONSTRUCTION AND REHABILITATION OFFACILITIES IN TARGETED SCHOOLS IN NYAMIRA COUNTY - LOT 11) SUPPLY OF FURNITURE AND EQUIPMENTS FOR DSINCP 1. Technical Assistant (TA) for Communications in Implementation of a communication Strategy (KE-MOE-510853-CS-INDV) 2. Technical Assistant (TA) for Policy, Project Management and Monitoring (KE-MOE- 510850-CS-INDV) School Infrastructure Improvement-Construction of Facilities in Targeted Schools in Nyamira County CONSULTANCY FOR INDEPENDENT VERIFICATION OF RESULTS IN SAMPLED TARGET SCHOOLS, TEACHER TRAINING COLLEGES AND EDUCATIONAL ASSESSMENT AND RESOURCE CENTRES (EARCS) WITH IMPROVED INFRASTRUCTURE, SCHOOL BASED TEACHER SUPPORT SERVICES, PROVISION OF TEXTBOOKS, SCHOOL GRANTS AND MEALS, BENEFICIARIES OF SCHOLARSHIP AND MENTORSHIP PROGRAM, REDUCED PERCENTAGE OF OUT OF SCHOOL CHILDREN IN THE TARGETED COUNTIES, STRENGTHENED SYSTEMS THROUGH INSTITUTIONALIZATION OF KEY INITIATED REFORMS IN BASIC EDUCATION AND TRANSITION TO CLEAN COOKING ENERGY. Provision of cleaning services EXPRESSION OF INTEREST FOR PROVISION OF CONSULTANCY SERVICE TO CONDUCT PRE-FEASIBILITY AND FEASIBILITY STUDIES FOR THE PROPOSED PIPELINE GoK/AfDB TVET PHASE IV PROJECT ANNEX 1 TO ADDENDUM II.",en
https://www.education.go.ke/circulars-guidelines,Circulars & Guidelines | Ministry of Education - Kenya,"Accessibility Tools FULL TIME SNE DIPLOMA COURSE AT KENYA INSTITUTE OF SPECIAL EDUCATION APPLICATION TVET SUB SECTOR REPORT JULY 2022   JUNE 2029 STATE DEPARTMENT FOR TVET PROGRAMME BASED BUDGET (PBB) FOR FY 2026/27   FY 2028/29 The Ministry of Education is designing the Kenya Secondary Education and Equity Quality Improvement Program (SEEQIP). Improvement of school learning conditions through construction of Laboratories in selected secondary schools is one of the proposed interventions aimed at ensuring equitable access for quality secondary education. The allocation was designed to address disparities in access to STEM facilities, promote equity, and ensure compliance with the mandatory requirement for all senior schools to offer STEM subjects. Allocation was based on needs and not on regional balancing. All counties were included in the allocation and schools that benefitted from other interventions, such as GOK Transition and Infrastructure Grants, have were omitted. After verification, some counties reported schools that had laboratories built by other agencies and provided appropriate replacements. Sample replies from counties are attached for reference. PRESS RELEASE Download the Guidelines /sites/default/files/MOE%20SNE%20DIPLOMA%20ADVERT%20%20APRIL%202025.pdf NATIONAL EDUCATION STRATEGIC PLAN 2023-2027 CELEBRATING 100 YEARS OF TVET SUCCESS IN KENYA NATIONAL EDUCATION STRATEGIC PLAN 2023-2027 APPLICATION FORM FOR THE YEAR 2024.FULL TIME SNE DIPLOMA COURSE AT KENYA INSTITUTE OF SPECIAL EDUCATION ADVERT FOR RECRUITMENT OF SPECIAL NEEDS DIPLOMA FULL TIME IN SERVICE COURSE AT THE KENYA INSTUTE OF SPECIAL EDUCATION(KISE) FOR THE YEAR 2024 INVITATION FOR PUBLIC PARTICIPATION Kenya Literature Bureau (Amendment) Bill, 2024 Kenya Literature Bureau (Amendment) Bill, 2024 Application Forms for Elimu scholarship 2024 (For Refugees)- The Jomo Kenyatta Foundation Application Forms for Elimu scholarship 2024- The Jomo Kenyatta Foundation Application Forms for Elimu scholarship 2024-Equity Foundation Group Advert for Elimu Scholarship 2024 NATIONAL PRE-PRIMARY EDUCATION POLICY STANDARD GUIDELINES SERVICE CHARTER-KISWAHILI VERSION SERVICE CHARTER-KISWAHILI VERSION SERVICE CHARTER-KISWAHILI VERSION ADVERT FOR FULL-TIME SNE DIPLOMA COURSE AT KENYA INSTITUTE OF SPECIAL EDUCATION APPLICATION FORM FULL-TIME SNE DIPLOMA COURSE AT KENYA INSTITUTE OF SPECIAL EDUCATION SCHOOL BASED TEACHER SUPPORT MANUAL GUIDELINES FOR IMPLEMENTATION OF JUNIOR SECONDARY EDUCATION ELIMU SCHOLARSHIP 2023 APPLICATION FORM- THE JOMO KENYATTA FOUNDATION This is our citizen service delivery charter",en
https://www.education.go.ke/policies-0,Policies | Ministry of Education - Kenya,Accessibility Tools DRAFT NATIONAL COMPETENCY-BASED EDUCATION AND TRAINING POLICY- 2025 Draft National Policy on Continuous Professional Development for Technical and Vocational Education and Training Trainer DRAFT NATIONAL POLICY FOR VOCATIONAL EDUCATION AND TRAINING Draft IV National Policy on Continuous Professional Development for Technical and Vocational Education and Training Trainers Draft National Policy on Continuous Professional Development for TVET Trainers POLICY ON INFORMATION AND COMMUNICATION TECHNOLOGY IN EDUCATION AND TRAINING,en
https://www.education.go.ke/bills,Bills | Ministry of Education - Kenya,"Accessibility Tools THE TECHNICAL AND VOCATIONAL EDUCATION AND TRAINING BILL, 2024 THE KENYA NATIONAL QUALIFICATIONS FRAMEWORK (AMENDMENT) BILL 2024 TERTIARY EDUCATION PLACEMENT AND FUNDING BILL KENYA LITERATURE BUREAU (AMENDMENT) BILL, 2024 KENYA NATIONAL EXAMINATIONS COUNCIL (AMENDMENT) BILL, 2024 KENYA INSTITUTE OF CURRICULUM DEVELOPMENT (AMENDMENT) BILL, 2024 BASIC EDUCATION BILL, 2024 EDUCATION APPEALS TRIBUNAL BILL, 2024 BASIC EDUCATION SCHOLARSHIPS AND BUSARIES BILL, 2024 SCIENCE TECHNOLOGY AND INNOVATION (AMENDMENT) BILL, 2024 THE UNIVERSITIES BILL, 2024 THE SESSIONAL PAPER ON A POLICY FRAMEWORK FOR EDUCATION REFORMS IN KENYA, 2024",en
https://www.education.go.ke/jobs-0,Jobs | Ministry of Education - Kenya,"Accessibility Tools Currently, there are no vacancies. APPLICATION FOR EMPLOYMENT FORM VACANCIES-DRIVER II-CSG 15 Applications are invited from qualified Degree, Higher National Diploma (HND) and Diploma Holders for the positions of Vocational and Technical Trainers available in thevarious Technical, Vocational Education and Training Institutions as indicated Director Education, Science, Technology, and Innovation grade D1 ADDIS ABABA The Ministry of Education, State Department for Higher Education and Research is in the process of recruiting chairpersons and members of councils of public universities and constituent colleges. find more information on the attached document",en
https://www.education.go.ke/contact-us,Contact Us | Ministry of Education - Kenya,"Accessibility Tools State Department of Vocational and Technical Training P.O BOX 9583-00200 Nairobi, Kenya Jogoo House B,Taifa Road Tel: +254-020-3318581 Email: p svtt@education.go.ke State Department for Higher Education and Research P.O Box 9583-00200 Nairobi, Kenya Jogoo House B, Taifa Road Tel: +254-020-3318581 Email: psecretaryher@education.go.ke Directorate of Technical Education 24th Floor, Teleposta Towers, Nairobi, Tel: 2242392 Directorate of Higher Education 26th floor, Teleposta Towers, Nairobi, Tel: 2217210/1/2/4/6/9 State Department for Basic Education P.O Box 36260-00200 Nairobi, Kenya Jogoo House B, Taifa Road Tel: +254-020-3318581 Email: psbasic@education.go.ke",en
https://www.education.go.ke/quality-assurance-and-standards,Quality Assurance and Standards | Ministry of Education - Kenya,"Accessibility Tools Education lies at the heart of Kenya s national development agenda. It empowers individuals, transforms communities and lays the foundation for a just, inclusive and sustainable society. As we pursue the aspirations outlined in the Kenya Vision 2030 and align our national efforts with global commitments such as Sustainable Development Goal 4, we are reminded that quality must be the cornerstone of our education system. QUALITY ASSURANCE AND STANDARDS DOCUMENTS",en
https://www.education.go.ke/filter/tips,Compose tips | Ministry of Education - Kenya,"Accessibility Tools You can align images, videos, blockquotes and so on to the left, right or center. Examples: You can caption images, videos, blockquotes, and so on. Examples:",en
https://www.kstvet.ac.ke,Home - Kenya School of TVET,"Nicholas Marete Chairperson On behalf of the Governing Council, I warmly welcome you to the Kenya School of Technical and Vocational Education and Training (KSTVET). Kenya s economic development blueprint, Vision 2030, aspires to make our nation globally competitive and prosperous by the year 2030. KSTVET is proud to play a pivotal role in realising this vision, particularly its social pillar, by positioning itself as a global centre of excellence in technical and vocational education and training, research, and consultancy. As the Governing Council, our role is to provide strategic leadership that keeps KSTVET at the forefront of trainer development and TVET advancement. We prioritise building trainer capacity, strengthening institutional governance, and fostering partnerships that respond to evolving workforce needs. Through teamwork and shared commitment, we will continue to strengthen KSTVET s role in shaping a skilled workforce and advancing Kenya s socio-economic growth in alignment with Vision 2030 and the Sustainable Development Goals (SDGs) Dr. Edwin Tarno HSC FEnv Chief Executive Officer. The Kenya School of TVET (KSTVET) has witnessed tremendous expansion since its inception in 1978. This is in terms of academic programmes, staffing, and physical facilities. KSTVET has continued to be a Center of excellence in training highly qualified technical teachers to teach in public and private institutions. This is in line with our vision: To be a leading institution in technical teacher education and technology in Africa. KSTVET puts itself on a new platform of ensuring that the institution is well managed and delivers efficient, quality service to the public. It s within this context that the institution has developed a service charter to monitor our performance in an effort to continuously improve the services we provide. I acknowledge the hard work and commitment of the entire college staff, and students in achieving our goals. Kenya School of TVET, formerly KTTC, was established with the primary objective of training technically skilled personnel to teach in technical institutions and for employment in all sectors of the economy. There are 9 academic departments and 12 support departments. These departments work together to ensure quality of service rendered by the college remains top notch and the learners have all support they need. We offer a variety of courses in technical trainer education, including a diploma in technical training and a certificate in instructor training . The Kenya School of TVET offers pre-service training, in-service training, and CPD programs to all TVET Pract tioners and thus plays a leading role transformation of TVET sector in the country. To be a Global center of Excellence In Technical Vocational Education and Training, Research and Consultancy. To provide high quality and internationally competitive training for TVET practitioners, undertake research and consultancies to meet the needs of a dynamic world. Training of technical teachers for all technical training institution in the country Moiben campus Moiben Campus is located in the Taachasis area of Moiben, Uasin Gishu County, along the Eldoret Moiben Road. Positioned 30 kilometres from Eldoret Town, the campus is nestled between the Sergoit Hills to the south and the Cherangani Hills to the north, surrounded by the region s large-scale agricultural plateau. The core functions of KSTVET are to: Provide, directly or in collaboration with other institutions of higher learning, training for trainers. Participate in technological development and innovation in economic, social, cultural, scientific and technological disciplines. Contribute to industrial and technological development of Kenya in collaboration with industry and other organizations through transfer of technology. Undertake research and community service. Provide a multi-level system of post-training programmes relevant to the needs of the Technical and Vocational Education and Training sector covering a wide range of fields with provision for recognition of prior learning and flexibility of transition between programmes Conduct examinations and grant such academic awards as provided for under this Order Collaborate with recognized universities to offer programmes leading to the award of an undergraduate degree in technical and vocational education and training. Presentation on KSTVET [player id= 9086 ] [player id= 9089 ] KSTVET is located along UN drive, Gigiri Opposite Gigiri Box Park adjacent to UNEP headquarters. Exact location is shared in the Contact page. Our Moiben Campus was oppened in May 2025 at Moiben in Uasin Gishu county , 30 kms from Eldoret Town. Our courses are mostly tailored toward the skilling, reskilling, and upskilling of Technical Trainers . We also have courses that are open for the masses including the foreign languages programe. More information is available in our brochure or through contacting us using the details shared in the Contact page KSTVET is public /government institution under the state department of science & technology We offer a variety of courses available for those not intending to be TVET trainers. These include; foreign languages, continuous, professional development programs, (check the list under CPD programs), capacity building programmes, recognition of prior learning, among others. We only offer diploma and certificate courses on pedagogy and instructor training. Our trainees should have at least a Level 5 or Craft certificate (Or its equivalent) to qualify for Certificate in Instructor Trainer or at least a Level 6 / Diploma certificate (Or its equivalent) to qualify for Diploma in Technical Trainer. In case you are not sure feel free to consult our registry through the contacts shared in Contact s page We are located along Limuru road. If in town, you can either take a taxi or use commuter buses plying the Ruaka (routes 106, 107,108 and 116), then alight at UN Avenue junction (UNEP stage) Moiben campus was opened as a campus for Agriculture and Applied Sciences departments. Refer to Moiben Campus director for more information contact through info@kstvet.ac.ke Kenya School of TVET, P.O Box 44600   00100, Gigiri, Nairobi Tel: 0707444222 or 0786444600 Email: info@kstvet.ac.ke Map Coordinates: https://maps.app.goo.gl/8BMkA7n2ZBd9Uube6",en
https://www.tveta.go.ke,TVET Authority   Regulating Training for a Competent Workforce,"Check out the list of Institution to award TVET Qualification Check out the list of Institution to award TVET Qualification Check out the list of Institution to award TVET Qualification All TVET Trainers are required by to be registered by TVET Authority Get to know the TVET Institutions Registered by TVET Authority and Licensed to offer different TVET programs The Technical and Vocational Education and Training Authority (TVETA) is a public corporate agency established under the Technical and Vocational Education and Training (TVET) Act CAP 210A to regulate and coordinate training in the country through licensing, registration and accreditation of programs, institutions, and trainers. Accreditation of institutions, course approval, accreditation of trainers  TVET Authority conducts outreach services to institutions, management,   Establish standards and benchmarks for training, inspect institutions to   TVET Institutions are suppose to comply to the set out standards  . Evans Kimutai 2026-06-30T10:46:48+03:00 June 23, 2026 | James Momanyi 2026-06-17T20:48:30+03:00 June 17, 2026 | The Technical and Vocational Education and Training Authority (TVETA), in partnership with the Kenya National Qualifications Authority (KNQA), the Institute of Commercial Management (ICM), and the TVET Curriculum Development, Assessment and Certification Council (TVET CDACC), [.] James Momanyi 2026-06-10T16:40:09+03:00 June 10, 2026 | During a visit by the TVETA Board and staff to Mlambenyi Vocational Training Centre in Taita Taveta County, one learner quietly stood out among the class. Seated at the back of a garment-making workshop was [.] James Momanyi 2026-06-10T09:07:49+03:00 June 10, 2026 | The Technical and Vocational Education and Training Authority (TVETA) today commenced a two-day Stakeholders  Engagement and Dissemination Forum for the 2024/2025 TVET Quality Audit Report at Taita Taveta National Polytechnic in Voi. The event marks [.] Evans Kimutai 2026-06-30T10:46:48+03:00 June 23, 2026 | Evans Kimutai 2026-05-26T10:03:46+03:00 May 26, 2026 | Evans Kimutai 2024-01-23T06:54:41+03:00 January 23, 2024 | List of applicants and shortlisted candidates for the members of the TVETA board. Evans Kimutai 2023-05-15T10:25:54+03:00 May 11, 2021 | Technical and Vocational Education and Training Authority (TVETA) is a State Corporation under the Ministry of Education established under the TVET Act of 2013. The mandate of the Authority is to promote quality access, equity [.] James Momanyi 2023-07-03T13:17:32+03:00 May 30, 2023 | A team from TVET Authority led by Director General Dr. Kipkirui Langat, today held a one-day sensitization meeting with principals drawn from national polytechnics at Kenya School of TVET (KSTVET) to fast-track the implementation of [.] Evans Kimutai 2023-05-17T11:35:50+03:00 December 3, 2019 | The Technical and Vocational Education and Training Authority (TVETA) partners the Executive Committee of the Kenya National Drama and Film Festival (KNDFF) to be one of the sponsors of drama and film festivals On Saturday [.] Evans Kimutai 2026-05-26T10:03:46+03:00 May 26, 2026 | Evans Kimutai 2026-02-27T16:10:03+03:00 February 27, 2026 | James Momanyi 2026-02-16T14:54:52+03:00 February 16, 2026 | The TVET Authority wishes to alert members of the public to a fraudulent recruitment scam currently in circulation. It has come to our attention that an individual identifying himself as Dr. Mark Nzau is sending [.] Evans Kimutai 2025-12-01T20:12:23+03:00 December 1, 2025 | The Technical and Vocational Education and Training Authority (TVETA) has issued an official notice to all accredited TVET institutions, including National Polytechnics, Technical and Vocational Colleges, University TVET Directorates, and Vocational Training Centres, requesting the [.] Evans Kimutai 2026-02-27T16:10:03+03:00 February 27, 2026 | James Momanyi 2026-02-16T14:54:52+03:00 February 16, 2026 | The TVET Authority wishes to alert members of the public to a fraudulent recruitment scam currently in circulation. It has come to our attention that an individual identifying himself as Dr. Mark Nzau is sending [.] James Momanyi 2025-10-03T12:35:05+03:00 October 3, 2025 | The final day of the Stakeholders  Validation Workshop on Digital Learning Content Standards is underway, with groups presenting their refined drafts before the plenary for validation. Yesterday afternoon, Leonard Makokha from the Kenya Water Institute [.] James Momanyi 2025-10-03T12:28:23+03:00 October 2, 2025 | The Acting Director General of the TVET Authority, Mr. Timothy Nyongesa Katiambo, yesterday welcomed a delegation from the County Government of Machakos at the Authority s offices for a high-level engagement on strengthening Vocational Training Centres [.] TVET Authority",en
https://tvetcdacc.go.ke,TVET CDACC,Welcome to TVET CDACC Staff Portal Staff Email TVET Curriculum Development Assessment and Certification (CDACC) Latest News Copyright   2023 TVET CDACC | All Rights Reserved No products in the cart.,en
https://kicd.ac.ke/our-services/curriculum-research/,Curriculum Development & Research : Kenya Institute of Curriculum Development,"The Institute s core function is to conduct research and develop curricula for all levels of education below the university.The Institute also develops print and electronic curriculum support materials,initiates and conducts curriculum based research organizing and conducting in-service and orientation programmes for curriculum implementers. Curriculum and research is a core department in the Institute with the following divisions offering different services: Curriculum Relevant Content Catering & Accommodation The National Educator Information Resources The Kenya Institute of Curriculum Development (KICD) is an Institute established through the KICD Act No. 4 of 2013 of the laws of Kenya. Design by Digital Vision EA   2026 Kenya Institute of Curriculum Development. All Rights Reserved Kenya Institute of Curriculum Development Desai Rd, Off Muranga Rd, Nairobi, Kenya. Telephone Contacts 0748029186 0748029681 KICD Bookshop 0748028763 Email Address info@kicd.ac.ke",en
https://kicd.ac.ke/our-services/educational-media/,Educational Media : Kenya Institute of Curriculum Development,"Educational Media is one of the Departments at KICD. Educational Media department performs the role of dissemination of Curriculum material to the Public. Educational Media is in charge of the Edu Channel and Educational Radio Programs that are aired on KBC. Please find recorded episodes and videos from EDU Channel here: EDU TV Youtube . Please find the KICD Radio Lessons Timetable shared below: View Fullscreen Skip to PDF content   Listen to this Curriculum Relevant Content Catering & Accommodation The National Educator Information Resources The Kenya Institute of Curriculum Development (KICD) is an Institute established through the KICD Act No. 4 of 2013 of the laws of Kenya. Design by Digital Vision EA   2026 Kenya Institute of Curriculum Development. All Rights Reserved Kenya Institute of Curriculum Development Desai Rd, Off Muranga Rd, Nairobi, Kenya. Telephone Contacts 0748029186 0748029681 KICD Bookshop 0748028763 Email Address info@kicd.ac.ke",en
https://kicd.ac.ke/cbc-materials/,CBC MATERIALS : Kenya Institute of Curriculum Development,"The Kenya Institute of Curriculum Development (KICD) provides official Competency-Based Curriculum (CBC) and Competency-Based Education (CBE) materials to support curriculum implementation across all levels of learning. These resources are intended for learners, teachers, school administrators, parents, curriculum developers and other education stakeholders. Access curriculum designs, approved learning materials, teacher education resources, values-based education content and parental engagement guidelines through the sections below. Access official curriculum designs for Pre-Primary, Primary, Junior School, Senior School, Teacher Education and Special Needs Education. View Resources   View KICD-approved textbooks and learning resources for curriculum implementation. View Resources   Explore supplementary resources approved to support teaching and learning. View Resources   Access approved textbook lists and procurement updates for Senior School. View Resources   Curriculum Relevant Content Catering & Accommodation The National Educator Information Resources The Kenya Institute of Curriculum Development (KICD) is an Institute established through the KICD Act No. 4 of 2013 of the laws of Kenya. Design by Digital Vision EA   2026 Kenya Institute of Curriculum Development. All Rights Reserved Kenya Institute of Curriculum Development Desai Rd, Off Muranga Rd, Nairobi, Kenya. Telephone Contacts 0748029186 0748029681 KICD Bookshop 0748028763 Email Address info@kicd.ac.ke",en
https://kicd.ac.ke/cbc-materials/approved-cbc-course-materials/,Approved CBC Course Materials : Kenya Institute of Curriculum Development,"Curriculum Relevant Content Catering & Accommodation The National Educator Information Resources The Kenya Institute of Curriculum Development (KICD) is an Institute established through the KICD Act No. 4 of 2013 of the laws of Kenya. Design by Digital Vision EA   2026 Kenya Institute of Curriculum Development. All Rights Reserved Kenya Institute of Curriculum Development Desai Rd, Off Muranga Rd, Nairobi, Kenya. Telephone Contacts 0748029186 0748029681 KICD Bookshop 0748028763 Email Address info@kicd.ac.ke",en
https://kicd.ac.ke/cbc-materials/curriculum-designs/,Curriculum Designs : Kenya Institute of Curriculum Development,"Navigation Table Example Click on an item below to navigate to the corresponding page: Curriculum Relevant Content Catering & Accommodation The National Educator Information Resources The Kenya Institute of Curriculum Development (KICD) is an Institute established through the KICD Act No. 4 of 2013 of the laws of Kenya. Design by Digital Vision EA   2026 Kenya Institute of Curriculum Development. All Rights Reserved Kenya Institute of Curriculum Development Desai Rd, Off Muranga Rd, Nairobi, Kenya. Telephone Contacts 0748029186 0748029681 KICD Bookshop 0748028763 Email Address info@kicd.ac.ke",en
https://kicd.ac.ke/curriculum-reform/,Curriculum Reform : Kenya Institute of Curriculum Development,"The role of the National Steering Committee will be to oversee the activities of the Technical Committee and Working Committees by Curriculum Relevant Content Catering & Accommodation The National Educator Information Resources The Kenya Institute of Curriculum Development (KICD) is an Institute established through the KICD Act No. 4 of 2013 of the laws of Kenya. Design by Digital Vision EA   2026 Kenya Institute of Curriculum Development. All Rights Reserved Kenya Institute of Curriculum Development Desai Rd, Off Muranga Rd, Nairobi, Kenya. Telephone Contacts 0748029186 0748029681 KICD Bookshop 0748028763 Email Address info@kicd.ac.ke",en
https://kicd.ac.ke/curriculum-reform/3rd-national-conference-on-curriculum-reforms-report/,Third National Conference on Curriculum Reform s Report : Kenya Institute of Curriculum Development,"REPORT-ON-THE-3RD-NATIONAL-CONFERENCE-2019 View Fullscreen Skip to PDF content   Listen to this Curriculum Relevant Content Catering & Accommodation The National Educator Information Resources The Kenya Institute of Curriculum Development (KICD) is an Institute established through the KICD Act No. 4 of 2013 of the laws of Kenya. Design by Digital Vision EA   2026 Kenya Institute of Curriculum Development. All Rights Reserved Kenya Institute of Curriculum Development Desai Rd, Off Muranga Rd, Nairobi, Kenya. Telephone Contacts 0748029186 0748029681 KICD Bookshop 0748028763 Email Address info@kicd.ac.ke",en
